Data Over-Sampler Model,F2-PPS,F1-PPS,TPR,FNR,PPV,FDR,AUC-PR,BA,AUC-ROC,G-Mean,MCC,Log-Loss,BS,TNR,FPR,NPV,FOR,Accuracy,Weighted F1-Score,Weighted Precision,Weighted Recall,Macro F1-Score,Macro Precision,Macro Recall
Borderline SMOTE,0.8870998227625637,0.8970750745432576,0.8814655172413793,0.11853448275862069,0.918356772537807,0.08164322746219296,0.9549481831844668,0.9311110696618645,0.9860158754113165,0.9291246579615654,0.8760117662908065,0.14275713649675273,0.03204123519818747,0.9807566220823498,0.019243377917650142,0.9731693429886186,0.026830657011381376,0.9621975002676799,0.9618502882987852,0.9627881687906591,0.9621975002676799,0.9369487137991097,0.9457630577632128,0.9311110696618645
SVM-SMOTE,0.8850666118335218,0.8912485919101685,0.8814655172413792,0.1185344827586207,0.9038478195937873,0.09615218040621265,0.9554973109457845,0.9295907772411984,0.9862252176569914,0.9279438783131412,0.8675720971720202,0.15659256256765994,0.0336293512949173,0.9777160372410176,0.02228396275898241,0.9729587427482751,0.027041257251724946,0.959719573899038,0.9594830224774469,0.9598875879121068,0.959719573899038,0.933256857089535,0.9384032811710312,0.9295907772411984
Baseline,0.8836704286033038,0.8948275864417239,0.8771551724137931,0.1228448275862069,0.917764916477201,0.08223508352279903,0.9556104090866225,0.9289558972480715,0.9862616741533694,0.9269568486985416,0.8730986291852001,0.11165390107489019,0.030751321998060285,0.9807566220823498,0.019243377917650142,0.9721364298233525,0.027863570176647492,0.9613751318466273,0.9610155511777,0.9618394046782558,0.9613751318466273,0.9355741450025686,0.9449506731502767,0.9289558972480715
Adaptive Synthetic (ADASYN),0.8800784745803153,0.8923321236468056,0.8728448275862069,0.1271551724137931,0.917149152930403,0.08285084706959706,0.9555550267920243,0.9268007248342784,0.9862641671640575,0.924650099543135,0.8701424809272399,0.15208041890147223,0.033096366277401465,0.9807566220823498,0.019243377917650142,0.9711686878878686,0.02883131211213137,0.960558138382575,0.960148823171765,0.9609383776007582,0.960558138382575,0.9340835064927893,0.9441589204091357,0.9268007248342784
SMOTE,0.8800181960591025,0.8923023339164714,0.8728448275862069,0.1271551724137931,0.9175726087848932,0.08242739121510673,0.9551666759467563,0.9268007248342784,0.9861539498494262,0.924621520359731,0.870287663144179,0.1420931880457302,0.03248495437510931,0.9807566220823498,0.019243377917650142,0.9711834239490867,0.028816576050913215,0.9605527634255747,0.9601372789180074,0.9610315320097584,0.9605527634255747,0.9340665388202636,0.94437801636699,0.9268007248342784
SMOTEN,0.879623524095563,0.8918284867494999,0.8726908866995073,0.1273091133004926,0.9177477981788327,0.08225220182116734,0.956248833103688,0.9267237543909286,0.9866453555634793,0.9243192802820283,0.8702049152711523,0.12823317482607233,0.031211441471271962,0.9807566220823498,0.019243377917650142,0.9712782219568725,0.028721778043127408,0.9605527634255747,0.9600773452282572,0.9611382372656208,0.9605527634255747,0.9338393408868713,0.9445130100678527,0.9267237543909286
