Data Over-Sampler Model,F2-PPS,F1-PPS,TPR,FNR,PPV,FDR,AUC-PR,BA,AUC-ROC,G-Mean,MCC,Log-Loss,BS,TNR,FPR,NPV,FOR,Accuracy,Weighted F1-Score,Weighted Precision,Weighted Recall,Macro F1-Score,Macro Precision,Macro Recall
KMeans SMOTE,0.9098020808037619,0.9025736041215917,0.9150326797385622,0.08496732026143794,0.8920665634674922,0.10793343653250775,0.943624509400072,0.9443584451324389,0.9797364121087031,0.9437211210321017,0.8802300281291852,0.1344757688420486,0.029059919309894572,0.9736842105263157,0.02631578947368421,0.9802158344263607,0.01978416557363924,0.962651567147106,0.9628540938376529,0.963534687610129,0.962651567147106,0.9397295709424859,0.9361411989469265,0.9443584451324389
SMOTEN,0.8820290738035166,0.8903852749478436,0.8773252890899952,0.12267471091000504,0.908140023890798,0.09185997610920212,0.9552095876182326,0.9280212683773055,0.986139434467608,0.925930069322684,0.8674463708825599,0.1297051017811038,0.031857014114416236,0.9787172476646161,0.02128275233538391,0.9721060913819587,0.02789390861804125,0.9596990469944993,0.9593378245739888,0.9600575196892446,0.9596990469944993,0.9328363974086392,0.9401230576363784,0.9280212683773055
SMOTE,0.8809335611843129,0.8878180545438111,0.877576671694319,0.12242332830568127,0.9051085481426038,0.09489145185739614,0.953550520081727,0.9276474591799668,0.9855528567293275,0.9252085239075764,0.8652520561166454,0.14035656039738076,0.031950390641080025,0.9777182466656151,0.02228175333438491,0.9722408628572041,0.0277591371427959,0.9588895156427578,0.9584553709010939,0.9596346020455606,0.9588895156427578,0.9313106084305585,0.938674705499904,0.9276474591799668
Baseline,0.8774012913360837,0.8852847955826584,0.8733031674208145,0.12669683257918554,0.9035733186661979,0.09642668133380208,0.9524142708467831,0.9255174546815413,0.9854900580442377,0.9229621843317888,0.8619987199113205,0.11441316498840924,0.03034026934612831,0.9777317419422682,0.022268258057731746,0.971260364997489,0.02873963500251103,0.9580799842910165,0.9575886056835292,0.9585565323399549,0.9580799842910165,0.9298061407102677,0.9374168418318435,0.9255174546815413
Adaptive Synthetic (ADASYN),0.8766646684084496,0.8833455583493035,0.8733031674208145,0.12669683257918554,0.899331237218234,0.10066876278176588,0.9526995788003567,0.9250046341687208,0.9853241867638154,0.9224892898567675,0.8593989129442,0.152376567970234,0.03229495419808164,0.9767061009166272,0.023293899083372767,0.9712209307475284,0.028779069252471593,0.9572528544316286,0.9567916321428442,0.957703682503284,0.9572528544316286,0.9285751069663681,0.9352760839828813,0.9250046341687208
Borderline SMOTE,0.8766646684084496,0.8833455583493035,0.8733031674208145,0.12669683257918554,0.899331237218234,0.10066876278176588,0.9524616798712358,0.9250046341687208,0.9853183211697143,0.9224892898567675,0.8593989129442,0.14257196834518104,0.03154686022378316,0.9767061009166272,0.023293899083372767,0.9712209307475284,0.028779069252471593,0.9572528544316286,0.9567916321428442,0.957703682503284,0.9572528544316286,0.9285751069663681,0.9352760839828813,0.9250046341687208
SVM-SMOTE,0.8743789755519266,0.884900737916817,0.8685268979386627,0.13147310206133736,0.9078266461780395,0.09217335382196065,0.9531630630110779,0.9236353928149594,0.9850794584385915,0.9210363394608737,0.8616798540651907,0.14426928048436685,0.032134575663633494,0.9787438876912561,0.02125611230874389,0.9702326476866526,0.029767352313347286,0.9580447872757234,0.9575724377213173,0.9586081705721698,0.9580447872757234,0.929610915624421,0.939029646932346,0.9236353928149594
