Data Over-Sampler Model,F2-PPS,F1-PPS,TPR,FNR,PPV,FDR,AUC-PR,BA,AUC-ROC,G-Mean,MCC,Log-Loss,BS,TNR,FPR,NPV,FOR,Accuracy,Weighted F1-Score,Weighted Precision,Weighted Recall,Macro F1-Score,Macro Precision,Macro Recall
SVM-SMOTE,0.8871926561638471,0.8983677950758697,0.8818181818181818,0.11818181818181817,0.9269624555338842,0.07303754446611588,0.9638720655870323,0.9317685244142228,0.9887302221367901,0.9288512159981055,0.8801761787635326,0.1350605519019428,0.030827899955227712,0.9817188670102639,0.018281132989736142,0.9735341146575659,0.026465885342434135,0.9629951070936642,0.9624679411072103,0.9646950881165662,0.9629951070936642,0.9378468428800049,0.9502482850957248,0.9317685244142228
Baseline,0.8870678853623846,0.8981638926980542,0.8818181818181818,0.11818181818181817,0.926851455422884,0.07314854457711599,0.9652175267466673,0.9317795371449394,0.9888828819448615,0.9287506531805718,0.8801148899028932,0.1039652849288987,0.02888564700936165,0.9817408924716973,0.01825910752830272,0.9735791444898299,0.026420855510170253,0.9630095109193203,0.9624518991108397,0.9647224527090168,0.9630095109193203,0.9377560879022617,0.9502152999563568,0.9317795371449394
SMOTE,0.8862948488750624,0.8962817169028351,0.8818181818181818,0.11818181818181817,0.9232439518153805,0.0767560481846196,0.9646046631397214,0.9312619388012541,0.9885071642819098,0.9282488859447345,0.8777609419906676,0.12683388681998287,0.03037062457286143,0.9807056957843268,0.01929430421567332,0.9735561401189993,0.026443859881000713,0.9621740890312668,0.9616571905685012,0.9640077028714599,0.9621740890312668,0.9365476689919794,0.9484000459671897,0.9312619388012541
Adaptive Synthetic (ADASYN),0.8856663923642529,0.8943323991640436,0.8818181818181818,0.11818181818181817,0.9172915708629995,0.08270842913700055,0.9647189182123445,0.9307553531882855,0.9886065625196059,0.9278425976984869,0.8745932830121417,0.14036086352842053,0.030918774271439305,0.9796925245583895,0.020307475441610507,0.9734814435737146,0.02651855642628549,0.9613530709688696,0.9608734422408384,0.9628182730765534,0.9613530709688696,0.9353175323792036,0.9453865072183569,0.9307553531882855
Borderline SMOTE,0.8856663923642529,0.8943323991640436,0.8818181818181818,0.11818181818181817,0.9172915708629995,0.08270842913700055,0.9638920490031223,0.9307553531882855,0.9882216342091458,0.9278425976984869,0.8745932830121417,0.128191903356898,0.029777373604448897,0.9796925245583895,0.020307475441610507,0.9734814435737146,0.02651855642628549,0.9613530709688696,0.9608734422408384,0.9628182730765534,0.9613530709688696,0.9353175323792036,0.9453865072183569,0.9307553531882855
SMOTEN,0.8814390010074815,0.8900329718832499,0.8774891774891775,0.12251082251082249,0.9121689157403443,0.08783108425965569,0.963521666368222,0.9280948192777516,0.9886065625196061,0.9251991933318687,0.8689769714711945,0.11608175935485088,0.030067602626319086,0.9787004610663261,0.021299538933674,0.9724293996558434,0.027570600344156593,0.9597249504044544,0.9592509570916592,0.9610093988491746,0.9597249504044544,0.932666781135024,0.9422991576980938,0.9280948192777516
KMeans SMOTE,0.8509958513813879,0.8754288920955589,0.8373737373737374,0.1626262626262626,0.9303807303807302,0.06961926961926962,0.9528751663600149,0.9104126370083817,0.9863018482699333,0.9057287501922655,0.8547913108737292,0.12182958461538343,0.033570003687897594,0.9834515366430261,0.016548463356973995,0.9636847694160406,0.03631523058395937,0.9559364187467173,0.9547995742215927,0.9574785525368976,0.9559364187467173,0.9243080228675288,0.9470327498983857,0.9104126370083817
