Logistic Regression Parameters,F2-PPS,F1-PPS,TPR,FNR,PPV,FDR,AUC-PR,BA,AUC-ROC,G-Mean,MCC,Log-Loss,BS,TNR,FPR,NPV,FOR,Accuracy,Weighted F1-Score,Weighted Precision,Weighted Recall,Macro F1-Score,Macro Precision,Macro Recall
"{'C': 10.0, 'solver': 'sag'}",0.9088825110469497,0.8878570252690335,0.9255411255411256,0.07445887445887445,0.8613253809682382,0.13867461903176187,0.9608579596652052,0.9435519710785668,0.9865985078751035,0.9426003626334747,0.8641088455591963,0.16179869117937257,0.03652851217731136,0.9615628166160083,0.03843718338399188,0.9826436247609097,0.01735637523909032,0.9548137341210028,0.9558897365280951,0.9598294577212756,0.9548137341210028,0.9297472864826274,0.9219845028645738,0.9435519710785668
"{'C': 100.0, 'solver': 'sag'}",0.9081867782083597,0.8861630670533361,0.9255411255411256,0.07445887445887445,0.8580786277214849,0.14192137227851515,0.960405111859416,0.9430453854655981,0.9863129778023394,0.9421294356874093,0.8619382099362564,0.16656037759312656,0.03724430761303264,0.9605496453900711,0.039450354609929066,0.9825995738380429,0.017400426161957156,0.9539927160586055,0.9551358891814151,0.959177997736982,0.9539927160586055,0.9286333966754725,0.920339100779764,0.9430453854655981
"{'C': 10.0, 'solver': 'liblinear'}",0.9076290547064858,0.891025444151738,0.9212121212121213,0.07878787878787878,0.8715627626341911,0.12843723736580878,0.9653941081828984,0.9429072257529703,0.9870314083080041,0.9417701576177846,0.8681769077124369,0.17815167541507262,0.03670921070013885,0.9646023302938198,0.035397669706180336,0.9817369099319008,0.01826309006809932,0.9564701740714537,0.9573520031208579,0.9609812023042179,0.9564701740714537,0.931876287919239,0.926649836283046,0.9429072257529703
"{'C': 1.0, 'solver': 'liblinear'}",0.9057960474417504,0.8800200037674156,0.9255411255411256,0.07445887445887445,0.8450916147344719,0.1549083852655281,0.9657589530344117,0.9415256286266924,0.9873906235608362,0.9406946865329926,0.853993535298376,0.15199687310064383,0.03656843376849407,0.9575101317122596,0.042489868287740616,0.9825159482553045,0.01748405174469542,0.9515152580457573,0.9527391730744467,0.9567022541215605,0.9515152580457573,0.924788594490566,0.9138037814948884,0.9415256286266924
"{'C': 100.0, 'solver': 'lbfgs'}",0.9045342383828903,0.8665697066525223,0.9341991341991341,0.06580086580086578,0.8157137097263149,0.18428629027368523,0.9600896967913963,0.9402922862161992,0.9850530379785699,0.93937328218296,0.8383626765135581,0.36054924482469425,0.049700986084679086,0.9463854382332647,0.05361456176673568,0.9843929520194722,0.015607047980527816,0.9441251189536279,0.9461455581624021,0.9527050038812435,0.9441251189536279,0.9155553555156725,0.9000533308728936,0.9402922862161992
"{'C': 100.0, 'solver': 'newton-cholesky'}",0.9045342383828903,0.8665697066525223,0.9341991341991341,0.06580086580086578,0.8157137097263149,0.18428629027368523,0.9600896967913963,0.9402922862161992,0.9850530379785699,0.93937328218296,0.8383626765135581,0.360549171395379,0.049701008697482445,0.9463854382332647,0.05361456176673568,0.9843929520194722,0.015607047980527816,0.9441251189536279,0.9461455581624021,0.9527050038812435,0.9441251189536279,0.9155553555156725,0.9000533308728936,0.9402922862161992
"{'C': 100.0, 'solver': 'liblinear'}",0.9041621366225167,0.8890560539835901,0.9168831168831169,0.0831168831168831,0.8723966509680794,0.12760334903192044,0.9641608416898916,0.9407427235884682,0.986377452334899,0.9394679100392944,0.8658923434066713,0.21648335489986759,0.037340628934756676,0.9646023302938198,0.035397669706180336,0.980736224272538,0.019263775727462035,0.9556491560090563,0.9565418047320788,0.9603284530918513,0.9556491560090563,0.9306221437426168,0.9265664376203085,0.9407427235884682
"{'C': 1.0, 'solver': 'sag'}",0.8969095905579637,0.8836778355292029,0.9077922077922079,0.0922077922077922,0.8680810591524877,0.13191894084751227,0.9630532160711051,0.9361972690430136,0.9872248319056831,0.9349579698138809,0.858487244025733,0.1361388134432545,0.03292442277969597,0.9646023302938198,0.03539766970618034,0.978636713860344,0.021363286139655997,0.9539927160586055,0.954791017252172,0.9578023697106016,0.9539927160586055,0.9274622475187082,0.9233588865064157,0.9361972690430136
"{'C': 100.0, 'solver': 'newton-cg'}",0.8958979893153268,0.8874242144635518,0.9038961038961039,0.09610389610389608,0.8811642722357007,0.11883572776429918,0.957267216548827,0.9357689739338675,0.9851432255687576,0.9342910359163578,0.8639171463156193,0.19030340530573878,0.03714429626051916,0.9676418439716313,0.03235815602836879,0.9777889583447639,0.022211041655236092,0.9556491560090563,0.9563245454595195,0.959602976114928,0.9556491560090563,0.9298631303327249,0.9294766152902322,0.9357689739338675
"{'C': 10.0, 'solver': 'newton-cg'}",0.8921171976192532,0.8914140523108594,0.8948051948051947,0.10519480519480519,0.8982493036064464,0.10175069639355354,0.9548161404027675,0.9337454347225392,0.9848392742009763,0.931843586763013,0.8694801873614767,0.16607929745549593,0.03470266256191544,0.9726856746398838,0.027314325360116295,0.9760007229581886,0.023999277041811356,0.9581117219309719,0.9584414420214598,0.9613041464117691,0.9581117219309719,0.9326923918744858,0.9371250132823176,0.9337454347225392
"{'C': 10.0, 'solver': 'lbfgs'}",0.8915720328475428,0.889779476795931,0.8952380952380953,0.10476190476190472,0.8959693084693084,0.10403069153069151,0.962051951903805,0.9334557581898009,0.9863958736299159,0.9313851996286887,0.867850696538972,0.18358396705994623,0.03346566104026151,0.9716734211415063,0.028326578858493746,0.9760103189269393,0.023989681073060695,0.9572916803991275,0.9576505627395648,0.960892867107269,0.9572916803991275,0.9316010482870816,0.9359898136981238,0.9334557581898009
"{'C': 1.0, 'solver': 'lbfgs'}",0.8914503413463427,0.8955304158507819,0.8904761904761904,0.10952380952380951,0.9091770663199235,0.09082293368007655,0.9590026463924052,0.9336072750099114,0.9859629731970158,0.9315417783618478,0.8745297239201205,0.1416268660902466,0.031577033233264315,0.9767383595436324,0.023261640456367562,0.975121650718934,0.024878349281065967,0.9605891799438201,0.960571170231568,0.96258965717581,0.9605891799438201,0.9355980126189624,0.9421493585194286,0.9336072750099114
"{'C': 1.0, 'solver': 'newton-cg'}",0.8839022756221763,0.8900285659880298,0.8818181818181818,0.11818181818181817,0.9085156906585478,0.0914843093414522,0.959952245916974,0.9292782706809071,0.9866169291701207,0.9266170978674627,0.8686854963165993,0.14301580001178515,0.03170123533729129,0.9767383595436324,0.023261640456367562,0.9732760076998216,0.026723992300178374,0.9589471438190253,0.9587487529722127,0.9609686165866133,0.9589471438190253,0.9323664509583061,0.9408958491791845,0.9292782706809071
"{'C': 1.0, 'solver': 'newton-cholesky'}",0.8839022756221763,0.8900285659880298,0.8818181818181818,0.11818181818181817,0.9085156906585478,0.0914843093414522,0.9597914508297084,0.9292782706809071,0.9863221884498479,0.9266170978674627,0.8686854963165993,0.14628932997619548,0.031865923624540216,0.9767383595436324,0.023261640456367562,0.9732760076998216,0.026723992300178374,0.9589471438190253,0.9587487529722127,0.9609686165866133,0.9589471438190253,0.9323664509583061,0.9408958491791845,0.9292782706809071
"{'C': 10.0, 'solver': 'newton-cholesky'}",0.8797572845454437,0.8932188649678023,0.8731601731601731,0.1268398268398268,0.9266701552415837,0.0733298447584162,0.9535639872251788,0.9269756088037772,0.9846826931933315,0.9239612971493256,0.8740097815366125,0.17739334696824466,0.032892831021943264,0.9807910444473813,0.01920895555261883,0.9714447476713252,0.028555252328674757,0.9605891799438201,0.9602174812850266,0.9629277526051316,0.9605891799438201,0.9344945042074022,0.9490574514564545,0.9269756088037772
