Soft Majority Vote Parameters,F2-PPS,F1-PPS,TPR,FNR,PPV,FDR,AUC-PR,BA,AUC-ROC,G-Mean,MCC,Log-Loss,BS,TNR,FPR,NPV,FOR,Accuracy,Weighted F1-Score,Weighted Precision,Weighted Recall,Macro F1-Score,Macro Precision,Macro Recall
"(0.5875, 0.4125) & 0.5",0.9283325349617243,0.9075171343021132,0.9430917874396135,0.05690821256038647,0.875894530230793,0.12410546976920704,0.9635998362284148,0.9558585635654715,0.9857319361990886,0.9555894354225891,0.8866173742246761,0.14334833843698347,0.03525860196992246,0.9686253396913296,0.03137466030867046,0.9866964771537636,0.013303522846236416,0.9638467246846117,0.9643555837508233,0.9658332049063441,0.9638467246846117,0.9425203776919966,0.9312955036922783,0.9558585635654715
"(0.4625, 0.5375) & 0.3875",0.9283148496188602,0.8953670363494058,0.9518840579710146,0.04811594202898548,0.8459989664423626,0.15400103355763733,0.9653543721483441,0.9557066805775699,0.9861317656815338,0.9556059117147442,0.8720294618352098,0.1275119956830634,0.029912650816203402,0.9595293031841254,0.04047069681587447,0.988578435995773,0.011421564004226958,0.9581022734938947,0.9590530928918121,0.9617587991514448,0.9581022734938947,0.9345845208821819,0.9172887012190678,0.9557066805775699
"(0.4875, 0.5125) & 0.4",0.9283148496188602,0.8953670363494058,0.9518840579710146,0.04811594202898548,0.8459989664423626,0.15400103355763733,0.9650460253795323,0.9557066805775699,0.9860656665975579,0.9556059117147442,0.8720294618352098,0.13046651305041998,0.030865729110748797,0.9595293031841254,0.04047069681587447,0.988578435995773,0.011421564004226958,0.9581022734938947,0.9590530928918121,0.9617587991514448,0.9581022734938947,0.9345845208821819,0.9172887012190678,0.9557066805775699
"(0.3875, 0.6125) & 0.4625",0.9281733717502068,0.92585859689638,0.9300483091787439,0.06995169082125603,0.923292544520336,0.07670745547966404,0.9656796918987924,0.9559127358332832,0.9866942853583035,0.9553169338237009,0.9092678629146214,0.11921192101253564,0.02740175174116243,0.9817771624878224,0.018222837512177615,0.9838821454883631,0.016117854511636897,0.9720603116777979,0.9720659983053513,0.9724563394567427,0.9720603116777979,0.9543199747037825,0.9535873450043496,0.9559127358332832
"(0.3875, 0.6125) & 0.475",0.9281733717502068,0.92585859689638,0.9300483091787439,0.06995169082125603,0.923292544520336,0.07670745547966404,0.9656796918987924,0.9559127358332832,0.9866942853583035,0.9553169338237009,0.9092678629146214,0.11921192101253564,0.02740175174116243,0.9817771624878224,0.018222837512177615,0.9838821454883631,0.016117854511636897,0.9720603116777979,0.9720659983053513,0.9724563394567427,0.9720603116777979,0.9543199747037825,0.9535873450043496,0.9559127358332832
"(0.4125, 0.5875) & 0.475",0.9281733717502068,0.92585859689638,0.9300483091787439,0.06995169082125603,0.923292544520336,0.07670745547966404,0.9654767263157747,0.9559127358332832,0.9861992172144456,0.9553169338237009,0.9092678629146214,0.12188799871991365,0.028180662131410204,0.9817771624878224,0.018222837512177615,0.9838821454883631,0.016117854511636897,0.9720603116777979,0.9720659983053513,0.9724563394567427,0.9720603116777979,0.9543199747037825,0.9535873450043496,0.9559127358332832
"(0.4, 0.6) & 0.475",0.9281733717502068,0.92585859689638,0.9300483091787439,0.06995169082125603,0.923292544520336,0.07670745547966404,0.9653542100809709,0.9559127358332832,0.9862225283809922,0.9553169338237009,0.9092678629146214,0.12053891569159556,0.027783949940273923,0.9817771624878224,0.018222837512177615,0.9838821454883631,0.016117854511636897,0.9720603116777979,0.9720659983053513,0.9724563394567427,0.9720603116777979,0.9543199747037825,0.9535873450043496,0.9559127358332832
"(0.425, 0.575) & 0.3875",0.9279387186236784,0.9004311893023612,0.9475362318840579,0.05246376811594202,0.8589468950502385,0.14105310494976148,0.9653830621056899,0.9555555332624411,0.986132365118608,0.9553784896433595,0.8780808369746984,0.12325947886274558,0.028591888314571302,0.9635748346408246,0.036425165359175504,0.9876273145028109,0.012372685497188974,0.9605612898873372,0.9613079074593761,0.9634309552134681,0.9605612898873372,0.9379179098156033,0.9232871047765248,0.9555555332624411
"(0.5375, 0.4625) & 0.45",0.9278893390521876,0.9003773624165206,0.9474396135265701,0.052560386473429935,0.8587401901748255,0.14125980982517453,0.964593277998253,0.9555046603755498,0.985977343755612,0.9553318418408482,0.877952216215904,0.13668265824080236,0.032946053604137215,0.9635697072245296,0.03643029277547043,0.9876273728219654,0.01237262717803449,0.9605646630236795,0.961299468809304,0.9633642205449207,0.9605646630236795,0.9378935936000256,0.9231837814983956,0.9555046603755498
"(0.55, 0.45) & 0.4625",0.9278893390521876,0.9003773624165206,0.9474396135265701,0.052560386473429935,0.8587401901748255,0.14125980982517453,0.9642147485336098,0.9555046603755498,0.9858879335050894,0.9553318418408482,0.877952216215904,0.13830476467978697,0.033502419707546326,0.9635697072245296,0.03643029277547043,0.9876273728219654,0.01237262717803449,0.9605646630236795,0.961299468809304,0.9633642205449207,0.9605646630236795,0.9378935936000256,0.9231837814983956,0.9555046603755498
"(0.575, 0.425) & 0.475",0.9278893390521876,0.9003773624165206,0.9474396135265701,0.052560386473429935,0.8587401901748255,0.14125980982517453,0.9638815516944979,0.9555046603755498,0.9857988997604977,0.9553318418408482,0.877952216215904,0.14163660092906566,0.03465869389043895,0.9635697072245296,0.03643029277547043,0.9876273728219654,0.01237262717803449,0.9605646630236795,0.961299468809304,0.9633642205449207,0.9605646630236795,0.9378935936000256,0.9231837814983956,0.9555046603755498
